Id,CourseName,CategoryId,SubCategoryId,Duration,Campus,MaxBacklogsAllowed,AppFeeWaiverAvailable,ApplicationFee,TutionFee,ApplicationFeeAmt,WithoutEnglishProficiency,WithoutMaths,IsStemCourse,ScholarshipAvailable,InternshipAvailable,ScholarshipDeatil,UniversityId,universityName,universityCity,universityState,Currency,USNewsRanking,QSRanking,PteScore,PteNoSectionLessThan,IeltsOverall,IeltsNoBandLessThan,Remarks,TuitionFeeAUD,EntryRequirementTwelfthOutOf100,EntryRequirementTwelfthOutOf45,EntryRequirementTwelfthOutOf10,EntryRequirementTwelfthOutOf7,EntryRequirementTwelfthOutOf5,EntryRequirementTwelfthOutOf4,ToeflRequired,PteRequired,DisplayIntakes,CBSE_RequiredScore
88572,Bachelor of Engineering (Honours)/Bachelor of Law,"7, 12","67, 129",68,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,65,54,7,6,"Prerequisites : Mathematics Extension 1 and Physics; for Bioinformatics: Mathematics Extension 1 and Chemistry; for Chemical and Chemical Product: Chemistry, Mathematics Extension 1 and Physics, for Software: Mathematics 1.",56500,85,36,8.5,5.95,4.25,3.4,0,1,['Feb'],86
88573,Bachelor of Engineering (Honours)/Bachelor of Science,"7, 17","67, 216",60,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Advanced or Mathematics Extension 1 (depending on chosen area of study) plus one or more of Biology, Chemistry, Earth and Environmental Science, Physics.",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88574,Bachelor of Engineering (Honours)/Bachelor of Science (Computer Science),"7, 5","67, 199, 32",60,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Prerequisites : For Computer Science component: Mathematics Extension 1. For Engineering component: Refer to the relevant Engineering degree entry,58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88549,Bachelor of Engineering (Honours) (Bioinformatics),13,131,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Chemistry, Mathematics Extension 1.",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
208506,Bachelor of Engineering (Honours) (Biomedical Engineering),7,59,48,Kensington,0,0,AUD 150,"AU$ 58,500 /year",150,0,0,0,0,0,,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$,34,20,64,54,6.5,6,"For more information, please visit the university's website.",58500,85,35,8.5,5.95,4.25,3.4,0,1,"['Feb', 'May', 'Sep']",
112878,Bachelor of Engineering (Honours) (Chemical),7,60,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics.",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88550,Bachelor of Engineering (Honours) (Chemical Product Engineering),7,60,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Chemistry, Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88551,Bachelor of Engineering (Honours) (Civil),7,61,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88552,Bachelor of Engineering (Honours) (Civil)/Surveying,"7, 2","61, 248",60,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88553,Bachelor of Engineering (Honours) (Computer),7,199,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88554,Bachelor of Engineering (Honours) (Electrical),7,64,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88555,Bachelor of Engineering (Honours) (Environmental),7,68,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
204676,Bachelor of Engineering (Honours) (Geoenergy and Geostorage Engineering),7,67,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prequisite: Mathematics Extension 1, Physics.",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88648,Bachelor of Engineering (Honours)/Master of Biomedical Engineering,7,"67, 59",60,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1 and Physics. For Bioinformatics, Computer Engineering and Software Engineering: Mathematics Extension 1. For Chemical and Chemical Product: Chemistry, Mathematics Extension 1 and Physics.",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88649,Bachelor of Engineering (Honours)/Master of Engineering (Electrical Engineering),7,"67, 64",60,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Not specified,58500,80,34,8,5.6,4,3.2,0,1,"['Feb', 'Sep']",83
88557,Bachelor of Engineering (Honours) (Material Science)/Bachelor of Commerce,"7, 4","78, 211",68,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,65,54,7,6,"Prerequisites : Mathematics Extension 1, Physics",58000,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88558,Bachelor of Engineering (Honours) (Material Science)/Bachelor of Engineering Science,7,"78, 67",60,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Not specified,58000,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
204679,Bachelor of Engineering (Honours) (Materials Science & Engineering),7,"78, 67",48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prequisite: For students commencing in 2025 and 2026: Mathematics Extension 1, Physics however additional subject of Chemistry is highly recommended.

For students commencing in 2027: Mathematics Extension 1, Physics and Chemistry",58500,75,29,7.5,5.25,3.75,3,0,1,"['Feb', 'May', 'Sep']",75
88560,Bachelor of Engineering (Honours) (Mechanical and Manufacturing Engineering),7,"76, 73",48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88559,Bachelor of Engineering (Honours) (Mechanical Engineering),7,76,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88562,Bachelor of Engineering (Honours) (Mining),7,79,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88564,Bachelor of Engineering (Honours) (Photovoltaics and Solar Energy),7,67,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
204677,Bachelor of Engineering (Honours) (Quantum Engineering),7,67,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prequisite: Mathematics Extension 1, Physics.",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88565,Bachelor of Engineering (Honours) (Renewable Energy),8,88,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
204678,Bachelor of Engineering (Honours) (Robotics and Mechatronics Engineering),7,"42, 75, 77",48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prequisite: Mathematics Extension 1, Physics.",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88566,Bachelor of Engineering (Honours) (Software),7,199,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Prerequisites : Mathematics Extension 1,58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88567,Bachelor of Engineering (Honours) (Surveying),7,67,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88568,Bachelor of Engineering (Honours) (Telecommunications),7,85,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics",58500,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
88575,Bachelor of Environmental Management,8,87,36,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : For students commencing in 2025 and 2026: Mathematics Advanced, Chemistry however additional subject(s) of Biology, Earth and Environmental Science, and Physics are highly recommended

For students commencing in 2027: Mathematics Advanced plus one or more of Biology, Chemistry, Earth and Environmental Science, Physics.",56500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
88576,Bachelor of Environmental Management/Bachelor of Arts,"8, 3","87, 210",56,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : For Environmental Management: Mathematics Advanced plus one or more of Biology, Chemistry, Earth and Environmental Science, Physics. For Arts component: None",58000,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
190489,Bachelor of Exercise Science / Master of Physiotherapy and Exercise Physiology,16,156,60,Sydney,0,0,0,,0,0,0,0,0,0,,782,"University of New South Wales, Sydney",Sydney,New South Wales,,34,20,65,54,7,6,"For more information, please visit the university website.",60000,65,,6.5,,,,0,1,['Feb'],
88579,Bachelor of Fine Arts/Bachelor of Arts,3,20210,48,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,45500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
88580,Bachelor of Fine Arts/Bachelor of Education(Secondary),"3, 6","20, 52",48,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,65,58,7,6.5,Prerequisites : For Bachelor of Education (Secondary) any Band 5 or higher in any 2 units of English,46000,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'Sep']",71
88581,Bachelor of Fine Arts/Bachelor of Laws,"3, 12","20, 129",60,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,65,54,7,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,48000,85,36,8.5,5.95,4.25,3.4,0,1,['Feb'],86
194910,Bachelor of Fine Arts / Engineering (Hons),"3, 7","20, 67",68,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites : Mathematics Extension 1, Physics ",54000,80,33,8,5.6,4,3.2,0,1,"['Feb', 'May', 'Sep']",81
194905,Bachelor of Fine Arts  Major Animation and Moving Image,3,"20,15",36,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,46500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
194906,Bachelor of Fine Arts  Major Art Theory,3,20210,36,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,46500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
194908,Bachelor of Fine Arts  Major Music,3,"20,22",36,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,46500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
194907,Bachelor of Fine Arts  Major Visual Arts,3,20212,36,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,46500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
194911,Bachelor of Fine Arts / Media,"3, 11","20, 125",48,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,45500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
88582,Bachelor of Food Science (Honours),13,137,48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites :Mathematics (2 unit), Chemistry

Recommended knowledge: Biology, Physics",58500,75,29,7.5,5.25,3.75,3,0,1,"['Feb', 'May', 'Sep']",75
88583,Bachelor of Information Systems,"4, 5","198, 238",36,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,7,6,Prerequisites: Mathematics,54000,75,31,7.5,5.25,3.75,3,0,1,"['Feb', 'May', 'Sep']",78
88584,Bachelor of Interior Architecture (Honours),3,"8,12",48,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory,48500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'Sep']",71
204681,Bachelor of Landscape Architecture (Honours),2,"8,13",48,Sydney,0,0,AUD 150,,150,0,1,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,48500,70,27,7,4.9,3.5,2.8,0,1,['Feb'],71
194902,Bachelor of Media/ Arts,"11, 3",125210,48,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,46000,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
194904,Bachelor of Media/ Law,"11, 12",125129,60,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,65,54,7,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,50500,85,36,8.5,5.95,4.25,3.4,0,1,['Feb'],86
194900,Bachelor of Media Major Cinema Studies,"11, 3","125,19",36,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,46500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
194897,Bachelor of Media Major Communication & Journalism,11,125124,36,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,46500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
194901,Bachelor of Media Major Media Studies,11,125,36,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,46500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
194898,Bachelor of Media Major Public Relations & Advertising,"11, 4","125,123,27",36,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,46500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
194899,Bachelor of Media Major Screen Production,"11, 4","125,27",36,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,46500,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
194893,Bachelor of Media / Social Sciences,"11, 19",125185,48,Sydney,0,0,AUD 150,,150,0,1,0,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,Official Marksheet and if CBSE Board -Admit card is mandatory.,46000,70,27,7,4.9,3.5,2.8,0,1,"['Feb', 'May', 'Sep']",71
88600,Bachelor of Medical Science,9,103,36,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites: Chemistry, Mathematics Advanced",58500,75,31,7.5,5.25,3.75,3,0,1,['Feb'],78
142456,"Bachelor of Medical Studies, Doctor of Medicine",9,103,72,Kensington (New South Wales),0,0,AUD 150,,150,0,1,0,0,0,,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,7,6,Not specified,84000,74,25,6,4.2,3,2.4,0,1,['Feb'],
88601,Bachelor of Medicinal Chemistry (Honours),"9, 17","103, 162",48,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,6.5,6,"Prerequisites: Chemistry, Mathematics Advanced",57000,75,30,7.5,5.25,3.75,3,0,1,"['Feb', 'May', 'Sep']",77
88602,Bachelor of Medicinal Chemistry (Honours)/Bachelor of Law,"9, 17, 12","103, 162, 129",80,Sydney,0,0,AUD 150,,150,0,0,1,0,0,https://www.scholarships.unsw.edu.au/,782,"University of New South Wales, Sydney",Sydney,New South Wales,AU$ ,34,20,64,54,7,6,"Prerequisites: Chemistry, Mathematics Advanced",53000,85,36,8.5,5.95,4.25,3.4,0,1,['Feb'],86
